anio;mes;dia_mes;dia_semana;semana_anio;trimestre;es_fin_semana;es_feriado;temperatura_max;temperatura_min;temperatura_promedio;precipitacion;condicion_clima_Lluvioso;condicion_clima_Nublado;condicion_clima_Soleado;es_dia_lluvia;lluvia_categorica;total_pacientes;pacientes_rayos_x;pacientes_mamografia;pacientes_ecografia;pacientes_laboratorio;pacientes_densitometria
2023;9;22;4;38;3;0;0;35.0;25.0;29.9;0.0;0;0;1;0;0;402;7;0;6;163;1
2023;9;23;5;38;3;1;0;36.0;25.0;29.8;0.5;0;0;1;0;0;320;5;0;5;134;0
2023;9;24;6;38;3;1;0;34.6;23.6;28.9;0.5;0;0;1;0;0;180;3;0;1;79;0
2023;9;25;0;39;3;0;0;35.0;23.2;29.7;0.0;0;0;1;0;0;633;15;0;13;225;1
2023;9;26;1;39;3;0;0;36.0;25.0;30.5;0.0;0;0;1;0;0;497;6;3;3;215;4
2023;9;27;2;39;3;0;0;37.0;25.0;31.2;0.0;0;0;1;0;0;520;10;1;10;241;1
2023;9;28;3;39;3;0;0;37.0;26.0;31.2;0.0;0;0;1;0;0;421;5;2;5;171;0
2023;9;29;4;39;3;0;0;30.2;23.0;25.4;17.3;0;1;0;0;0;413;15;1;5;146;1
2023;9;30;5;39;3;1;0;30.2;22.6;26.2;0.0;0;1;0;0;0;403;6;0;9;176;0
2023;10;1;6;39;4;1;0;34.4;24.0;27.3;0.5;0;1;0;0;0;93;0;0;1;33;0
2023;10;2;0;40;4;0;0;35.0;23.0;28.6;0.0;0;1;0;0;0;631;17;1;11;251;2
2023;10;3;1;40;4;0;0;35.4;24.3;28.9;4.5;0;1;0;0;0;502;5;2;10;226;2
2023;10;4;2;40;4;0;0;35.0;23.0;28.7;0.0;0;1;0;0;0;506;11;0;5;192;2
2023;10;5;3;40;4;0;0;36.6;24.0;30.3;0.0;0;0;1;0;0;416;4;0;10;161;1
2023;10;6;4;40;4;0;0;37.0;25.0;31.1;0.0;0;0;1;0;0;444;8;1;5;177;0
2023;10;7;5;40;4;1;0;37.0;26.0;31.5;2.0;0;0;1;0;0;291;4;1;5;105;0
2023;10;8;6;40;4;1;1;36.0;26.0;28.9;11.8;0;1;0;0;0;123;1;0;0;63;0
2023;10;9;0;41;4;0;0;34.0;24.0;26.9;7.0;0;1;0;0;0;462;8;0;7;169;3
2023;10;10;1;41;4;0;0;33.0;23.0;27.4;3.8;0;1;0;0;0;415;7;2;6;149;1
2023;10;11;2;41;4;0;0;36.0;24.0;30.0;1.0;0;0;1;0;0;513;12;1;13;212;2
2023;10;12;3;41;4;0;0;36.2;25.6;30.9;0.0;0;0;1;0;0;346;7;0;7;118;1
2023;10;13;4;41;4;0;0;31.0;22.7;25.6;27.5;1;0;0;1;1;331;10;1;9;113;0
2023;10;14;5;41;4;1;0;32.0;23.0;26.9;2.3;0;1;0;0;0;348;8;0;11;128;0
2023;10;15;6;41;4;1;0;33.4;23.0;28.1;0.0;0;1;0;0;0;148;3;0;0;65;0
2023;10;16;0;42;4;0;0;35.0;24.0;28.3;1.5;0;1;0;0;0;549;10;2;10;177;1
2023;10;17;1;42;4;0;0;32.2;24.0;27.5;2.0;0;1;0;0;0;506;6;1;6;204;0
2023;10;18;2;42;4;0;0;35.0;24.0;29.2;0.0;0;1;0;0;0;530;17;2;10;215;1
2023;10;19;3;42;4;0;0;35.0;24.0;28.4;0.3;0;0;1;0;0;435;11;0;8;145;0
2023;10;20;4;42;4;0;0;35.2;23.0;26.8;8.0;0;1;0;0;0;439;7;3;6;176;2
2023;10;21;5;42;4;1;0;35.0;22.8;28.5;0.0;0;0;1;0;0;411;3;0;9;184;0
2023;10;22;6;42;4;1;0;35.0;25.0;29.4;0.0;0;0;1;0;0;113;0;0;6;37;0
2023;10;23;0;43;4;0;0;35.9;24.0;29.2;0.0;0;0;1;0;0;707;15;1;21;273;1
2023;10;24;1;43;4;0;0;36.0;24.0;30.5;0.0;0;0;1;0;0;422;8;1;2;125;1
2023;10;25;2;43;4;0;0;35.0;25.0;30.5;0.0;0;0;1;0;0;431;6;0;9;180;0
2023;10;26;3;43;4;0;0;35.0;26.0;29.6;3.5;0;1;0;0;0;445;7;0;8;186;0
2023;10;27;4;43;4;0;0;34.0;25.4;28.5;1.5;0;1;0;0;0;489;7;0;7;170;2
2023;10;28;5;43;4;1;0;31.0;23.0;25.9;64.3;1;0;0;1;2;341;7;1;14;126;1
2023;10;29;6;43;4;1;0;29.0;23.6;25.8;2.3;0;1;0;0;0;103;0;0;0;60;0
2023;10;30;0;44;4;0;0;34.0;23.6;27.8;2.0;0;1;0;0;0;579;7;0;7;203;0
2023;10;31;1;44;4;0;0;35.0;25.0;28.7;7.5;0;1;0;0;0;547;12;4;14;208;3
2023;11;1;2;44;4;0;1;28.8;24.4;25.9;7.0;0;1;0;0;0;226;11;0;0;112;0
2023;11;2;3;44;4;0;0;29.0;24.0;25.4;8.8;0;1;0;0;0;536;9;2;10;190;1
2023;11;3;4;44;4;0;0;33.0;23.0;27.8;0.3;0;1;0;0;0;529;11;2;12;217;0
2023;11;4;5;44;4;1;0;33.2;24.0;26.7;6.8;0;1;0;0;0;368;2;0;5;172;0
2023;11;5;6;44;4;1;0;29.4;22.6;25.3;13.5;0;1;0;0;0;126;6;0;1;54;0
2023;11;6;0;45;4;0;0;32.2;24.0;27.8;3.0;0;1;0;0;0;608;15;3;8;237;1
2023;11;7;1;45;4;0;0;35.0;24.0;29.4;0.0;0;1;0;0;0;591;2;2;10;275;2
2023;11;8;2;45;4;0;0;35.0;24.6;29.6;0.0;0;1;0;0;0;485;9;0;3;188;0
2023;11;9;3;45;4;0;0;31.0;24.0;26.8;0.0;0;1;0;0;0;358;7;0;3;130;2
2023;11;10;4;45;4;0;0;35.0;24.0;28.6;0.0;0;0;1;0;0;430;14;2;7;151;2
2023;11;11;5;45;4;1;0;34.2;24.8;28.9;0.0;0;1;0;0;0;326;0;1;3;122;1
2023;11;12;6;45;4;1;0;34.0;25.0;29.1;0.0;0;0;1;0;0;124;4;1;4;50;0
2023;11;13;0;46;4;0;0;35.0;25.0;29.3;0.0;0;0;1;0;0;612;4;1;7;254;1
2023;11;14;1;46;4;0;0;33.0;24.0;27.0;12.3;0;1;0;0;0;510;12;1;2;217;1
2023;11;15;2;46;4;0;0;34.0;24.0;27.4;0.8;0;1;0;0;0;492;8;2;3;215;0
2023;11;16;3;46;4;0;0;34.0;24.0;27.5;10.8;0;1;0;0;0;488;12;0;14;199;0
2023;11;17;4;46;4;0;0;34.4;24.0;28.6;9.0;0;0;1;0;0;496;9;0;20;164;0
2023;11;18;5;46;4;1;0;35.6;24.0;30.3;0.0;0;0;1;0;0;449;8;1;4;176;2
2023;11;19;6;46;4;1;0;35.2;25.2;29.2;1.5;0;1;0;0;0;152;3;0;0;75;1
2023;11;20;0;47;4;0;0;33.2;24.0;27.8;2.0;0;1;0;0;0;653;8;1;6;301;0
2023;11;21;1;47;4;0;0;29.1;24.0;26.1;8.5;0;1;0;0;0;442;7;1;9;178;1
2023;11;22;2;47;4;0;0;33.0;22.2;27.3;0.0;0;1;0;0;0;532;3;1;6;241;1
2023;11;23;3;47;4;0;0;29.2;23.0;24.9;17.5;0;1;0;0;0;485;4;1;6;231;2
2023;11;24;4;47;4;0;0;31.0;23.0;26.5;0.8;0;1;0;0;0;563;9;2;7;255;1
2023;11;25;5;47;4;1;0;31.0;24.0;27.1;0.0;0;1;0;0;0;326;11;2;6;111;0
2023;11;26;6;47;4;1;0;26.2;22.0;23.9;2.5;0;1;0;0;0;110;1;0;0;64;0
2023;11;27;0;48;4;0;0;32.0;20.6;26.1;0.0;0;1;0;0;0;562;9;0;15;197;0
2023;11;28;1;48;4;0;0;33.8;24.0;28.3;0.0;0;0;1;0;0;472;10;0;6;193;0
2023;11;29;2;48;4;0;0;32.2;23.3;27.2;0.0;0;1;0;0;0;533;6;1;5;218;1
2023;11;30;3;48;4;0;0;30.0;24.0;25.6;30.0;1;0;0;1;1;356;5;0;6;133;0
2023;12;1;4;48;4;0;0;31.0;24.0;26.1;6.3;0;1;0;0;0;463;10;0;9;171;0
2023;12;2;5;48;4;1;0;33.0;24.0;27.5;2.0;0;1;0;0;0;475;10;0;13;221;0
2023;12;3;6;48;4;1;0;33.0;24.0;28.4;0.0;0;1;0;0;0;104;1;0;0;42;0
2023;12;4;0;49;4;0;0;32.0;24.0;28.2;0.0;0;1;0;0;0;627;9;2;5;249;1
2023;12;5;1;49;4;0;0;29.0;24.0;26.1;1.0;0;1;0;0;0;455;4;2;10;161;3
2023;12;6;2;49;4;0;0;29.0;23.0;25.8;1.0;0;1;0;0;0;501;8;0;4;186;1
2023;12;7;3;49;4;0;0;31.3;24.0;27.3;2.3;0;1;0;0;0;426;8;2;6;136;0
2023;12;8;4;49;4;0;1;34.0;24.0;27.3;8.5;0;1;0;0;0;252;5;0;3;120;0
2023;12;9;5;49;4;1;0;29.0;23.0;25.1;15.3;0;1;0;0;0;169;1;0;0;71;0
2023;12;10;6;49;4;1;0;34.0;23.0;27.6;0.0;0;1;0;0;0;147;2;0;0;83;0
2023;12;11;0;50;4;0;0;34.0;24.8;28.9;0.0;0;0;1;0;0;639;15;0;8;238;1
2023;12;12;1;50;4;0;0;33.1;25.0;28.6;0.0;0;1;0;0;0;463;8;0;9;195;0
2023;12;13;2;50;4;0;0;31.0;24.2;26.6;4.3;0;1;0;0;0;378;3;0;6;126;0
2023;12;14;3;50;4;0;0;30.3;23.8;26.6;0.5;0;1;0;0;0;515;7;6;11;195;4
2023;12;15;4;50;4;0;0;33.0;24.0;28.4;0.0;0;0;1;0;0;545;9;0;7;246;4
2023;12;16;5;50;4;1;0;26.0;24.0;25.0;21.3;1;0;0;1;1;361;11;1;8;144;1
2023;12;17;6;50;4;1;0;29.0;23.8;25.4;6.3;0;1;0;0;0;87;4;0;1;38;0
2023;12;18;0;51;4;0;0;29.6;22.6;26.0;2.0;0;1;0;0;0;559;18;1;10;186;1
2023;12;19;1;51;4;0;0;33.0;24.0;28.6;1.3;0;0;1;0;0;401;2;0;3;124;1
2023;12;20;2;51;4;0;0;33.0;25.0;27.3;16.3;0;1;0;0;0;316;3;0;3;123;1
2023;12;21;3;51;4;0;0;33.0;24.6;27.2;12.0;0;1;0;0;0;341;10;0;10;136;1
2023;12;22;4;51;4;0;0;30.0;24.0;26.8;0.3;0;1;0;0;0;404;7;0;1;157;1
2023;12;23;5;51;4;1;0;32.0;25.0;27.8;1.0;0;1;0;0;0;266;2;1;4;103;0
2023;12;24;6;51;4;1;0;32.7;25.9;28.6;2.3;0;1;0;0;0;161;0;0;0;86;0
2023;12;25;0;52;4;0;1;34.0;26.0;28.3;4.3;0;1;0;0;0;224;0;0;0;133;0
2023;12;26;1;52;4;0;0;31.6;24.3;26.7;14.8;0;1;0;0;0;518;7;0;6;198;2
2023;12;27;2;52;4;0;0;27.0;23.0;24.4;34.3;1;0;0;1;1;453;7;0;4;189;0
2023;12;28;3;52;4;0;0;31.0;23.6;26.6;7.0;0;1;0;0;0;399;3;2;5;139;1
2023;12;29;4;52;4;0;0;33.0;24.0;28.1;0.0;0;1;0;0;0;339;4;1;7;135;0
2023;12;30;5;52;4;1;0;35.0;24.6;28.7;0.0;0;1;0;0;0;373;3;0;2;159;1
2023;12;31;6;52;4;1;0;31.0;23.0;25.8;20.5;1;0;0;1;1;111;4;0;0;61;0
2024;1;1;0;1;1;0;1;32.0;23.6;27.1;2.3;0;1;0;0;0;113;1;0;1;30;0
2024;1;2;1;1;1;0;0;33.0;25.0;27.7;6.5;0;1;0;0;0;510;12;0;1;181;0
2024;1;3;2;1;1;0;0;33.0;25.6;27.8;10.0;0;1;0;0;0;532;8;1;3;222;1
2024;1;4;3;1;1;0;0;28.0;23.8;25.2;18.8;0;1;0;0;0;526;2;1;5;234;0
2024;1;5;4;1;1;0;0;29.2;24.0;26.5;0.8;0;1;0;0;0;489;10;0;3;183;3
2024;1;6;5;1;1;1;0;31.0;24.0;27.2;3.8;0;1;0;0;0;396;4;1;7;187;2
2024;1;7;6;1;1;1;0;33.0;24.0;28.3;4.0;0;1;0;0;0;126;1;0;0;51;0
2024;1;8;0;2;1;0;0;33.2;24.6;28.3;1.3;0;0;1;0;0;637;7;1;9;255;3
2024;1;9;1;2;1;0;0;33.0;24.0;28.1;0.0;0;0;1;0;0;393;5;2;5;123;1
2024;1;10;2;2;1;0;0;34.0;24.0;28.6;0.8;0;0;1;0;0;507;10;3;5;200;3
2024;1;11;3;2;1;0;0;33.0;25.0;28.2;0.8;0;1;0;0;0;608;9;6;16;256;0
2024;1;12;4;2;1;0;0;32.0;24.0;27.8;3.3;0;1;0;0;0;518;12;5;4;219;3
2024;1;13;5;2;1;1;0;33.0;24.0;28.6;2.8;0;1;0;0;0;483;4;0;11;238;1
2024;1;14;6;2;1;1;0;33.2;24.0;26.8;13.5;0;1;0;0;0;123;1;0;1;76;0
2024;1;15;0;3;1;0;0;31.4;24.0;27.1;6.0;0;1;0;0;0;650;17;1;20;224;2
2024;1;16;1;3;1;0;0;32.0;25.0;27.7;1.0;0;1;0;0;0;529;9;0;8;178;2
2024;1;17;2;3;1;0;0;33.0;25.0;27.6;2.3;0;1;0;0;0;560;10;0;9;227;2
2024;1;18;3;3;1;0;0;31.0;25.0;27.0;2.5;0;1;0;0;0;541;3;1;7;262;0
2024;1;19;4;3;1;0;0;31.8;24.8;27.5;5.8;0;1;0;0;0;396;9;1;6;131;0
2024;1;20;5;3;1;1;0;32.8;24.0;26.9;21.0;1;0;0;1;1;380;10;0;9;169;1
2024;1;21;6;3;1;1;0;32.0;24.0;26.7;5.5;0;1;0;0;0;103;2;0;2;47;0
2024;1;22;0;4;1;0;0;33.0;24.0;28.4;1.8;0;1;0;0;0;693;4;1;6;315;0
2024;1;23;1;4;1;0;0;31.0;25.0;27.5;0.0;0;1;0;0;0;555;6;1;5;264;1
2024;1;24;2;4;1;0;0;34.0;24.0;28.9;0.0;0;0;1;0;0;539;12;0;8;219;0
2024;1;25;3;4;1;0;0;35.0;25.0;29.6;0.8;0;0;1;0;0;459;13;2;10;159;1
2024;1;26;4;4;1;0;0;34.0;24.5;29.2;0.3;0;1;0;0;0;435;7;2;7;148;2
2024;1;27;5;4;1;1;0;30.0;24.0;26.8;7.8;0;1;0;0;0;375;3;0;3;153;0
2024;1;28;6;4;1;1;0;31.0;23.0;26.9;7.0;0;1;0;0;0;144;1;1;1;70;0
2024;1;29;0;5;1;0;0;34.0;25.0;28.5;1.0;0;1;0;0;0;520;7;3;9;167;1
2024;1;30;1;5;1;0;0;30.0;24.0;27.3;4.5;0;1;0;0;0;438;3;2;8;160;0
2024;1;31;2;5;1;0;0;27.0;24.0;25.8;5.5;0;1;0;0;0;512;6;2;5;214;1
2024;2;1;3;5;1;0;0;32.6;22.6;27.2;11.3;0;1;0;0;0;426;5;0;3;150;0
2024;2;2;4;5;1;0;0;33.4;24.0;28.9;0.5;0;1;0;0;0;465;6;1;7;160;0
2024;2;3;5;5;1;1;0;31.0;25.0;26.3;15.5;0;1;0;0;0;369;7;1;9;131;1
2024;2;4;6;5;1;1;0;33.0;23.0;27.8;2.0;0;1;0;0;0;106;0;0;0;46;0
2024;2;5;0;6;1;0;0;34.0;24.0;28.4;10.3;0;1;0;0;0;630;15;3;8;259;2
2024;2;6;1;6;1;0;0;32.0;24.2;26.4;5.5;0;1;0;0;0;466;8;0;9;189;1
2024;2;7;2;6;1;0;0;31.0;23.0;26.6;21.0;1;0;0;1;1;490;11;2;5;203;1
2024;2;8;3;6;1;0;0;34.0;25.0;28.9;5.8;0;1;0;0;0;459;4;3;5;167;2
2024;2;9;4;6;1;0;0;35.0;25.6;29.6;0.0;0;0;1;0;0;621;12;2;13;273;0
2024;2;10;5;6;1;1;0;34.8;26.0;28.9;4.0;0;1;0;0;0;400;10;0;4;149;0
2024;2;11;6;6;1;1;0;31.8;24.8;26.4;17.3;0;1;0;0;0;110;3;0;4;60;0
2024;2;12;0;7;1;0;0;32.0;24.8;27.0;6.0;0;1;0;0;0;497;5;0;5;188;2
2024;2;13;1;7;1;0;0;28.0;25.3;26.3;7.0;0;1;0;0;0;426;6;0;7;147;0
2024;2;14;2;7;1;0;0;31.0;25.0;27.2;6.3;0;1;0;0;0;403;8;3;6;134;0
2024;2;15;3;7;1;0;0;30.0;24.0;25.9;20.5;1;0;0;1;1;494;8;1;8;230;0
2024;2;16;4;7;1;0;0;32.0;23.6;27.7;0.5;0;1;0;0;0;457;14;1;8;209;1
2024;2;17;5;7;1;1;0;32.0;24.6;27.0;9.8;0;1;0;0;0;381;4;2;4;189;1
2024;2;18;6;7;1;1;0;31.0;25.0;27.4;1.3;0;1;0;0;0;156;0;0;2;95;0
2024;2;19;0;8;1;0;0;33.9;25.0;29.0;4.8;0;0;1;0;0;612;7;2;9;229;0
2024;2;20;1;8;1;0;0;34.0;25.8;29.3;1.0;0;1;0;0;0;564;10;0;4;244;2
2024;2;21;2;8;1;0;0;30.0;24.6;27.4;4.0;0;1;0;0;0;483;7;0;4;179;1
2024;2;22;3;8;1;0;0;30.0;24.0;26.4;8.8;0;1;0;0;0;508;7;2;3;207;2
2024;2;23;4;8;1;0;0;28.2;24.0;26.2;6.5;0;1;0;0;0;467;14;0;2;151;0
2024;2;24;5;8;1;1;0;28.0;24.3;25.5;4.0;0;1;0;0;0;350;4;1;1;149;0
2024;2;25;6;8;1;1;0;26.3;22.8;24.5;25.0;1;0;0;1;1;151;3;0;1;88;0
2024;2;26;0;9;1;0;0;28.6;23.0;25.3;1.3;0;1;0;0;0;569;24;3;13;202;1
2024;2;27;1;9;1;0;0;31.2;23.0;26.6;6.5;0;1;0;0;0;557;2;0;6;268;1
2024;2;28;2;9;1;0;0;29.0;25.0;26.0;2.8;0;1;0;0;0;555;8;2;4;260;0
2024;2;29;3;9;1;0;0;29.0;24.0;25.8;20.3;1;0;0;1;1;496;5;1;7;224;1
2024;3;1;4;9;1;0;0;27.4;22.0;24.7;9.8;0;1;0;0;0;447;3;0;1;190;1
2024;3;2;5;9;1;1;0;31.0;22.6;25.9;4.0;0;1;0;0;0;420;8;0;5;156;0
2024;3;3;6;9;1;1;0;33.0;23.0;27.6;0.0;0;1;0;0;0;136;2;0;0;58;0
2024;3;4;0;10;1;0;0;33.0;24.8;27.2;2.5;0;1;0;0;0;733;5;3;8;292;1
2024;3;5;1;10;1;0;0;32.0;24.0;27.2;4.0;0;1;0;0;0;507;7;1;6;189;1
2024;3;6;2;10;1;0;0;32.0;25.0;27.6;3.8;0;1;0;0;0;582;14;1;8;231;0
2024;3;7;3;10;1;0;0;31.0;22.9;27.0;4.0;0;1;0;0;0;613;10;3;5;287;0
2024;3;8;4;10;1;0;0;31.0;24.0;26.9;0.5;0;1;0;0;0;494;7;1;9;209;1
2024;3;9;5;10;1;1;0;33.0;24.0;28.2;1.3;0;0;1;0;0;527;10;1;9;249;1
2024;3;10;6;10;1;1;0;33.0;25.8;28.7;3.3;0;0;1;0;0;174;1;0;0;90;0
2024;3;11;0;11;1;0;0;34.6;25.9;29.7;1.5;0;1;0;0;0;629;14;0;7;227;0
2024;3;12;1;11;1;0;0;32.6;24.0;28.3;3.8;0;1;0;0;0;525;11;1;7;217;3
2024;3;13;2;11;1;0;0;33.0;24.6;28.7;1.3;0;1;0;0;0;481;2;2;16;207;1
2024;3;14;3;11;1;0;0;32.0;25.0;27.1;2.8;0;1;0;0;0;457;7;1;7;180;2
2024;3;15;4;11;1;0;0;33.0;24.0;27.8;3.5;0;1;0;0;0;564;8;2;11;263;3
2024;3;16;5;11;1;1;0;33.2;25.0;28.8;0.3;0;0;1;0;0;429;7;1;10;169;0
2024;3;17;6;11;1;1;0;33.6;25.6;28.5;3.0;0;1;0;0;0;105;4;0;0;40;0
2024;3;18;0;12;1;0;0;33.0;24.0;28.3;0.0;0;1;0;0;0;647;7;2;6;225;0
2024;3;19;1;12;1;0;0;32.2;25.8;28.1;2.3;0;1;0;0;0;571;9;1;18;249;5
2024;3;20;2;12;1;0;0;33.0;25.0;28.8;3.0;0;1;0;0;0;634;10;1;10;275;1
2024;3;21;3;12;1;0;0;34.5;25.0;28.6;5.3;0;1;0;0;0;597;3;1;9;268;2
2024;3;22;4;12;1;0;0;33.2;24.2;27.0;13.0;0;1;0;0;0;458;7;0;10;154;2
2024;3;23;5;12;1;1;0;25.0;23.0;24.3;16.3;0;1;0;0;0;330;8;0;1;127;0
2024;3;24;6;12;1;1;0;31.6;23.0;26.6;5.3;0;1;0;0;0;147;6;0;1;60;0
2024;3;25;0;13;1;0;0;34.0;24.0;29.0;1.5;0;0;1;0;0;608;10;1;7;206;3
2024;3;26;1;13;1;0;0;28.9;24.0;26.0;7.5;0;1;0;0;0;470;10;2;4;186;0
2024;3;27;2;13;1;0;0;33.7;23.5;28.1;3.0;0;1;0;0;0;487;12;2;3;174;1
2024;3;28;3;13;1;0;1;34.8;25.2;29.1;3.3;0;1;0;0;0;274;2;0;0;142;0
2024;3;29;4;13;1;0;1;34.1;25.9;29.3;4.8;0;1;0;0;0;176;0;0;0;98;0
2024;3;30;5;13;1;1;0;34.4;25.9;29.1;0.0;0;1;0;0;0;465;20;2;5;196;0
2024;3;31;6;13;1;1;1;29.3;24.8;26.4;6.3;0;1;0;0;0;220;4;0;0;117;0
2024;4;1;0;14;2;0;0;31.2;24.4;26.9;30.5;1;0;0;1;1;566;4;1;4;217;2
2024;4;2;1;14;2;0;0;32.2;24.0;27.4;7.0;0;1;0;0;0;548;7;1;5;228;0
2024;4;3;2;14;2;0;0;31.0;24.0;26.6;6.3;0;1;0;0;0;533;12;1;10;226;0
2024;4;4;3;14;2;0;0;33.0;24.0;28.3;0.0;0;1;0;0;0;514;11;4;12;195;6
2024;4;5;4;14;2;0;0;32.0;25.8;28.0;1.8;0;1;0;0;0;510;11;4;9;195;2
2024;4;6;5;14;2;1;0;31.0;24.0;26.2;12.0;0;1;0;0;0;426;4;2;10;187;0
2024;4;7;6;14;2;1;0;32.0;24.0;27.8;2.0;0;1;0;0;0;150;6;0;2;54;0
2024;4;8;0;15;2;0;0;32.2;25.0;28.3;3.3;0;1;0;0;0;595;8;0;8;251;0
2024;4;9;1;15;2;0;0;33.0;24.8;28.6;0.0;0;0;1;0;0;626;5;1;8;298;5
2024;4;10;2;15;2;0;0;35.0;26.0;29.8;0.0;0;0;1;0;0;557;12;2;4;240;1
2024;4;11;3;15;2;0;0;33.0;25.0;28.9;0.0;0;0;1;0;0;520;10;2;14;210;0
2024;4;12;4;15;2;0;0;34.0;25.2;29.4;0.0;0;1;0;0;0;384;7;1;4;142;0
2024;4;13;5;15;2;1;0;34.0;25.0;29.4;0.5;0;1;0;0;0;413;7;0;12;162;0
2024;4;14;6;15;2;1;0;34.0;25.0;29.4;0.0;0;0;1;0;0;149;1;0;1;81;0
2024;4;15;0;16;2;0;0;34.0;25.4;29.6;0.3;0;0;1;0;0;678;13;2;5;264;1
2024;4;16;1;16;2;0;0;33.0;24.6;28.7;0.0;0;0;1;0;0;570;11;1;13;229;0
2024;4;17;2;16;2;0;0;33.0;24.0;28.5;0.0;0;1;0;0;0;472;10;2;9;196;1
2024;4;18;3;16;2;0;0;27.0;24.0;25.3;16.3;0;1;0;0;0;467;8;1;5;193;0
2024;4;19;4;16;2;0;0;31.0;23.0;26.4;0.0;0;1;0;0;0;487;7;1;9;170;2
2024;4;20;5;16;2;1;0;30.0;25.0;26.7;4.0;0;1;0;0;0;400;9;0;8;169;0
2024;4;21;6;16;2;1;0;34.0;23.4;28.1;1.3;0;1;0;0;0;132;7;0;0;38;0
2024;4;22;0;17;2;0;0;31.0;24.6;26.9;2.3;0;1;0;0;0;582;21;2;4;206;2
2024;4;23;1;17;2;0;0;32.0;24.0;27.3;5.5;0;1;0;0;0;601;13;0;9;285;3
2024;4;24;2;17;2;0;0;31.4;25.0;28.2;1.0;0;1;0;0;0;563;7;0;7;201;0
2024;4;25;3;17;2;0;0;33.0;24.0;28.6;0.0;0;1;0;0;0;504;15;0;7;192;1
2024;4;26;4;17;2;0;0;32.8;25.0;27.9;3.3;0;1;0;0;0;486;7;0;8;186;0
2024;4;27;5;17;2;1;0;29.4;23.8;26.2;12.0;0;1;0;0;0;324;4;0;8;127;0
2024;4;28;6;17;2;1;0;33.0;24.0;27.1;1.3;0;1;0;0;0;107;0;0;1;43;0
2024;4;29;0;18;2;0;0;33.0;23.8;27.3;12.5;0;1;0;0;0;524;13;1;6;154;0
2024;4;30;1;18;2;0;0;34.0;25.0;28.3;3.5;0;1;0;0;0;447;7;0;7;169;0
2024;5;1;2;18;2;0;1;33.4;24.1;28.0;0.3;0;1;0;0;0;214;11;0;0;104;0
2024;5;2;3;18;2;0;0;34.0;24.0;28.5;0.0;0;1;0;0;0;640;13;3;12;240;0
2024;5;3;4;18;2;0;0;33.0;25.0;28.1;7.0;0;1;0;0;0;453;4;2;7;182;0
2024;5;4;5;18;2;1;0;26.2;24.0;25.1;39.5;1;0;0;1;1;451;16;0;4;183;0
2024;5;5;6;18;2;1;0;32.0;23.8;27.5;5.0;0;1;0;0;0;124;1;0;0;58;0
2024;5;6;0;19;2;0;0;33.0;24.0;28.5;0.0;0;0;1;0;0;784;9;0;12;315;0
2024;5;7;1;19;2;0;0;33.0;24.2;28.4;0.3;0;1;0;0;0;473;4;0;7;171;0
2024;5;8;2;19;2;0;0;33.0;25.0;28.1;11.3;0;1;0;0;0;414;9;0;5;131;0
2024;5;9;3;19;2;0;0;34.0;24.0;28.1;2.5;0;1;0;0;0;479;4;1;9;181;0
2024;5;10;4;19;2;0;0;33.0;24.4;28.2;0.3;0;1;0;0;0;518;13;0;5;236;0
2024;5;11;5;19;2;1;0;34.0;25.0;29.0;0.0;0;0;1;0;0;320;10;1;6;109;1
2024;5;12;6;19;2;1;0;34.0;25.0;29.5;0.0;0;0;1;0;0;90;0;0;1;50;0
2024;5;13;0;20;2;0;0;34.6;26.0;30.0;0.0;0;0;1;0;0;565;14;1;7;194;0
2024;5;14;1;20;2;0;0;32.0;24.0;27.9;3.0;0;1;0;0;0;532;9;1;10;244;0
2024;5;15;2;20;2;0;0;26.2;23.0;24.6;6.5;0;1;0;0;0;369;9;0;3;111;0
2024;5;16;3;20;2;0;0;26.0;21.8;24.2;0.0;0;1;0;0;0;495;13;0;6;190;0
2024;5;17;4;20;2;0;0;29.0;23.6;25.9;0.0;0;1;0;0;0;480;2;0;3;244;0
2024;5;18;5;20;2;1;0;32.0;24.0;27.5;0.0;0;0;1;0;0;408;7;1;6;179;0
2024;5;19;6;20;2;1;0;33.0;24.0;28.2;0.0;0;0;1;0;0;148;1;0;0;74;0
2024;5;20;0;21;2;0;0;27.0;23.0;24.8;4.3;0;1;0;0;0;586;7;1;4;236;0
2024;5;21;1;21;2;0;0;28.0;22.0;24.9;0.0;0;1;0;0;0;451;4;0;4;186;0
2024;5;22;2;21;2;0;0;32.0;22.0;26.3;0.0;0;0;1;0;0;496;11;0;10;168;0
2024;5;23;3;21;2;0;0;33.0;23.0;27.6;0.0;0;0;1;0;0;441;13;2;5;180;0
2024;5;24;4;21;2;0;0;33.4;24.0;28.3;0.0;0;0;1;0;0;506;11;0;9;196;0
2024;5;25;5;21;2;1;0;33.0;25.0;27.6;4.3;0;1;0;0;0;385;14;0;10;119;0
2024;5;26;6;21;2;1;0;26.0;21.0;22.1;24.3;1;0;0;1;1;94;4;0;1;27;0
2024;5;27;0;22;2;0;0;24.0;20.0;22.1;0.0;0;1;0;0;0;670;17;0;14;272;0
2024;5;28;1;22;2;0;0;24.0;21.0;22.6;0.0;0;1;0;0;0;465;10;1;10;183;0
2024;5;29;2;22;2;0;0;23.4;20.0;21.5;0.0;0;1;0;0;0;463;11;1;9;152;0
